"geoid","race_white","race_black","race_aian","race_asian","race_nhpi","race_hispanic","below_poverty","unemployed","housing_burden","no_vehicle","living_alone","crowded_housing","internet"
440010301001,0.756271254410141,0,0,0.0509399964642769,0,0.144199757228397,0.00862119954792474,0.0395645967364556,0.475524475524476,0,0.159819931548691,0,0.920091884990828
440010301002,0.692068725305985,0,0,0.187889557332742,0,0.0887261178423521,0.00939447356899797,0.0276596465437997,0.0000138636404872858,0,0.138505076084877,0,0.99999959268519
440010301003,0.955429396581964,0.00324148984294368,0,0.0000000720473249856941,0,0.0170178556978022,0.0745542699900709,0.0317195309808065,0.82786871168853,0.0661156781221603,0.423553613995342,0.0227272643544926,0.886363678227537
440010301004,0.830769148125408,0.0000000384881673719842,0.0130769180977808,0.0515384824648165,0,0.0853846028051174,0.157692317065868,0.0000000159834585231424,0.865671057619649,0.0521236490884028,0.113082292485901,0.0386100171658889,0.946784775218002
440010302001,0.796539434575674,0.000000736828360446847,0,0.0300551298273187,0,0.165303827874455,0.0762935128139827,0.0217832292322842,0.000337065873667872,0.0327231363214786,0.0945717163581571,0,0.952727242222638
440010302002,0.875180169936339,0,0,0.00824028975412163,0,0.0509747544717924,0.00000202680124612243,0.0332996873144922,0.568912716312448,0,0.225987394652725,0,0.961308623113749
440010302003,0.938224787463517,0.000378595339315225,0,0.0283401449453717,0,0.00873256014752,0.00823387117465561,0.0688141155830452,0.248778433205678,0.0460557467090951,0.148987220164733,0,0.930200414625072
440010303001,0.819788013946297,0.012014133585468,0,0.0939929165326122,0,0,0.0855123512453889,0.00000000733136076187735,0.000000118328154299239,0.020338978106967,0.127049199161476,0,0.952868846043347
440010303002,0.925251256281407,0.00942211055276382,0,0.0326633165829146,0,0,0.0244974874371859,0.0299760191846523,0.375,0,0.195422535211268,0,0.929577464788732
440010303003,0.902752293577982,0.00428134556574924,0,0.0299694189602446,0,0.0611620795107034,0.0917431192660551,0.0419161676646707,0.461538461538462,0,0.0882352941176471,0,0.93598615916955
440010304001,0.953350296861747,0,0,0.0288379983036472,0,0.00678541136556404,0.0559796437659033,0.0371621621621622,0,0,0.020997375328084,0,1
440010304002,0.939721792890263,0,0,0.0216383307573416,0,0.0193199381761978,0,0,0,0,0.222222222222222,0,1
440010304003,0.945799409823281,0.00108400224828747,0,0.0379402501944931,0,0.000000153128956932683,0.00542001124143734,0,0,0.0091046310269806,0.058824995792194,0,0.929066380526258
440010305001,0.975467289719626,0.0105140186915888,0,0,0,0,0.421728971962617,0.130925507900677,0.61214953271028,0.289036544850498,0.654411764705882,0,0.659926470588235
440010305002,0.934488658772709,0.00880125840829453,0,0,0,0.0162756434400116,0.0975198671713924,0.0432512165278269,0.572281835549043,0.1269251008078,0.47526243361402,0,0.957628828432298
440010305003,0.881741844688738,0.00909675841832088,0,0.0116960151554918,0,0.0682257311734925,0.10071446610769,0.0857840216821783,0.4989816700611,0.168687344889488,0.379880317111896,0.0275632916486092,0.923077210226014
